ID,samplegroup,SurveyLanguage,Q1,Q2r1,Q2r2,Q2r3,Q2r4,Q2r5,Q2r6,Q1_Q2,Q3,Q4HaveSum,Q4OwnSum,Q4BorrowSum,DevicesOwnsLessHH,DevicesTotalLessHH,Q4_1tot,Q4_2tot,Q4_3tot,Q4_4tot,Q4r1c1,Q4r1c2,Q4r2c1,Q4r2c2,Q4r3c1,Q4r3c2,Q4r4c1,Q4r4c2,noanswerQ4_r5,Q5Ar1,Q5Ar2,Q5Ar3,Q5Ar4,Q5Ar5,Q5Ar6,Q5Ar7,Q5Ar10,Q5Ar11,Q5Ar12,Q5ASum,Q5Acount,Q5Ar4oe,Q5Ar5oe,Q5Br1c1,Q5Br2c1,Q5Br3c1,Q5Br4c1,Q5Br5c1,q5bSum,Q5B_annual,AnnualIncomeInternetPerct,Q5BBr1c1,Q5BBr2c1,Q5BBr3c1,Q5BBr4c1,Q5BBr5c1,Q5Cr1,Q5Cr2,Q5Cr3,Q5Cr4,Q5Cr5,Q6,Q7,Q8,Q9,q9r5oe,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r8,Q10r9,Q10r10,Q10r11,Q10r12,Q10r13,Q11r1,Q11r3,Q11r5,Q11r7,Q11r9,Q12,Q13r1,Q13r2,Q13r3,Q13r4,Q13r5,Q13r6,Q13r7,Q13r8,Q13r9,Q13r10,Q13r11,q13r9oe,Q14r1,Q14r2,Q14r3,Q14r4,Q14r5,Q14r6,Q14r7,Q14r8,Q14r9,Q14r10,q14r8oe,Q15ar1,Q15ar2,Q15ar3,Q15ar4,Q15ar5,Q15ar6,Q15ar7,Q15ar8,Q15ar9,Q15ar10,Q15ar11,Q15ar12,Q15ar13,Q15ar14,Q15ar15,Q15ar16,Q15ar17,Q15ar18,Q15ar19,Q15ar20,Q15sum,Q16,Q17r1,Q17r2,Q17r3,Q17r4,Q17r5,Q17r6,Q17r7,Q17r8,Q17r9,Q17r10,Q17r11,Q17r12,Q17r13,Q17r14,Q17r15,Q17r16,Q17r17,Q18,Q19r1,Q19r2,Q19r3,Q19r4,Q19r5,Q19r6,Q19r7,Q19r8,Q19r9,Q19r10,Q19r11,q19r11oe,Q19count,TrainingInterest,Q20,Q21r1,Q21r2,Q21r3,Q21r4,Q21r5,Q21r6,Q21r7,Q21r8,Q21r9,Q22r1,Q22r2,Q22r3,Q22r4,Q22r5,Q22r6,Q22r7,Q23,Q24,Q25,Q26r1,Q26r2,Q26r3,Q26r4,Q26r5,Q26r6,Q26r7,Q26r8,Q26r9,Q26r10,Q26r11,Q26r12,q26r10oe,HHSIZE,ADULTHH,Child4to17HH,KIDS,Q27r1c1,Q27r2c1,Q27r3c1,Q27br1c1,Q27br2c1,Q27br3c1,Q28r1c1,Q28r2c1,Q28r3c1,Q28r4c1,Q28r5c1,Q28r6c1,Q28br1c1,Q28br1c2,Q28br1c3,Q28br1c4,Q28br2c1,Q28br2c2,Q28br2c3,Q28br2c4,Q28br3c1,Q28br3c2,Q28br3c3,Q28br3c4,Q28br4c1,Q28br4c2,Q28br4c3,Q28br4c4,Q28br5c1,Q28br5c2,Q28br5c3,Q28br5c4,Q28br6c1,Q28br6c2,Q28br6c3,Q28br6c4,SPSOnly,OtherOnly,SPS_Other,SPSkids,Q29r1,noanswerQ29_r2,Age_range3,Age_range4,Age_range7,Age_rangeGen,Age_range15,Age_range7v2,Q30r1,Q30r2,Q30r3,Q30r4,Q30r5,Q30r6,Q30r4oe,Q31,Q31_avg,INCOME,FPL135,FPL150,FPL200,FPL400,FPL500,FPL600,FPL700,FPL800,Q32,Ethnicitycnt,BIPOC,Ethnicity,Q33r1,Q33r2,Q33r3,Q33r4,Q33r5,Q33r6,Q33r7,Q33r8,Q33r9,Q33r7oe,Q34r1,Q34r2,Q34r3,Q34r4,Q34r5,Q34r6,Q34r7,Q34r8,q34r6oe,Q35,Q35r3oe,Q35A,Q36r1,Q36r2,Q36r3,Q36r4,Q36r5,Q36r6,Q36r7,Q36r8,Q36r9,Q36r10,Q36r8oe,Q37,Q38,Q38r10oe,Q39,Education,Q40,Q41,ZIPCode,Tract,CD,RSEindex,Segment,basicskills,setupskills,securityskills,collabskills,fullskills,q15summarygroups,DigitalOpportunityScore,Device,Access,Skills,WEIGHT_HH,WEIGHT_INDIV
558606,1,1,1,0,0,1,0,0,0,1,2,9,6,3,0,0,0,4,3,2,0,0,3,1,2,1,1,1,,1,0,0,1,0,0,0,0,0,0,1,2,T-Mobile,,65,,,70,,135,1620,0.648,0,0,0,0,0,2,,,2,,1,4,5,2,,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,2,2,3,2,2,3,1,App development,1,1,1,1,5,1,5,5,5,2,5,4,1,1,1,0,0,0,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,,2,2,,2,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,50,,2,2,4,3,7,4,1,0,0,0,0,0,,15,250000,7,0,0,0,0,0,0,0,0,1,2,2,10,1,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,1,,,0,0,1,0,0,0,0,0,,0,,2,1,,2,5,7,,98136,10502,1,3,8,1,1,1,1,1,3,0,0,0,0,1.295706252,0.24645878
558723,1,1,1,0,1,0,0,0,0,1,2,6,5,1,0,0,1,2,1,2,1,0,1,1,1,0,2,0,,0,1,0,0,0,0,0,0,0,0,2,1,,,,110,,,,110,1320,0.528,0,0,0,0,0,,1,,,,2,3,4,2,,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,2,1,3,3,,,1,1,1,1,4,1,5,1,2,1,4,5,1,1,1,0,1,0,0,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,,3,3,,2,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,70,,3,4,6,4,11,6,0,1,0,0,0,0,,15,250000,7,0,0,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,3,Townhouse,,0,0,0,0,1,0,0,0,,0,,2,1,,2,4,5,,98117,1500,6,4,6,1,1,1,1,1,2,0,0,0,0,1.550535956,0.817667183
558807,1,2,1,1,0,1,0,0,0,1,1,2,2,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,2,1,,,,,99,,,99,1188,,0,0,0,0,0,,,1,,,3,2,4,2,,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,1,,,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,1,2,1,2,1,2,3,3,2,3,,3,1,1,2,2,2,2,5,3,3,1,1,1,1,1,0,1,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,,3,3,,2,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,65,,3,4,5,4,10,6,0,1,0,0,0,0,,16,,,,,,,,,,,1,1,2,10,0,0,0,0,0,0,1,0,0,Más de dos,0,1,0,0,0,0,0,0,,2,,2,0,0,0,1,0,0,0,0,,0,,1,4,,2,3,3,,98104,9100,2,1,5,1,1,2,1,2,3,3,2,2,1,0.01,0.01
558842,1,1,1,0,0,0,1,0,0,2,2,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,,,,,,,,,,,,0,0,0,0,,,,,,1,3,2,8,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,8,3,1,4,4,4,4,4,2,4,4,4,1,4,4,4,2,1,2,2,4,4,4,4,4,4,4,4,4,4,,,0,2,2,2,3,3,2,3,6,6,2,3,1,1,0,0,1,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,,2,0,0,1,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95,0,3,4,7,5,15,7,1,0,0,0,0,0,,10,96500,4,0,0,0,0,0,0,1,1,2,1,1,6,0,0,0,0,0,1,0,0,0,,0,0,0,1,0,0,0,0,,2,,3,0,0,0,0,1,0,0,0,,0,,2,1,,2,5,7,,98125,1900,5,3,2,2,2,2,2,2,1,1,0,1,1,1.321709088,0.618716649
558924,1,1,1,1,0,0,0,0,0,1,2,7,6,1,0,0,0,3,0,4,0,0,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,1,,,,230,,,,230,2760,2.007272727,0,0,0,0,0,,1,,,,2,7,4,2,,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,9,1,2,2,2,3,3,3,2,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,0,2,2,2,3,3,3,2,1,1,2,1,1,1,1,1,1,0,0,3,3,1,1,1,1,0,1,0,0,1,1,0,0,0,,4,4,,2,0,3,1,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,0,3,3,5,4,9,5,1,0,0,0,0,0,,12,137500,5,0,0,0,0,1,1,1,1,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,1,,,0,0,0,0,0,0,1,0,,0,,2,1,,2,4,5,,98117,3000,6,4,4,2,2,2,2,2,1,1,0,0,1,1.412622092,0.817265929
559030,1,1,1,0,1,0,0,0,0,1,2,3,3,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,AT&T,,80,,,60,,140,1680,1.898305085,0,0,0,0,0,2,,,2,,1,7,5,3,,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,10,1,1,2,2,3,2,1,2,2,2,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,2,2,2,3,,,0,2,1,2,4,3,3,2,1,3,4,2,1,1,0,0,1,0,0,3,3,1,1,1,0,0,1,0,0,1,1,0,0,0,,1,1,,2,0,0,1,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,0,3,4,6,4,12,7,1,0,0,0,0,0,,9,88500,4,0,0,0,0,0,0,1,1,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,2,,3,0,0,0,0,1,0,0,0,,0,,2,1,,2,5,7,,98101,8101,7,1,4,2,2,1,2,2,2,1,0,0,1,2.424013463,1.375254247
559329,1,1,1,0,1,0,0,0,0,1,2,3,3,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,,,,36,,,,36,432,1.838297872,0,0,0,0,0,,2,,,,1,2,5,2,,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,11,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,3,2,2,3,3,,,0,2,1,1,4,1,4,3,5,4,3,2,1,1,1,0,1,0,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,,1,1,,2,0,1,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,1,1,1,1,1,1,1,0,0,0,0,0,,2,23500,1,0,0,1,1,1,1,1,1,1,1,2,10,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,,2,,2,0,1,0,0,0,1,0,0,,0,,1,1,,2,2,2,,98105,4401,4,3,7,1,1,1,1,1,2,0,0,0,0,1.051652422,3.123225597
559388,1,1,1,0,1,0,0,0,0,1,2,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,3,T-Mobile,cable TV,65,,,65,65,195,2340,7.3125,0,0,0,0,0,2,,,2,2,3,2,4,2,,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,1,2,3,2,2,3,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,4,2,2,4,2,2,4,2,,,0,2,2,2,3,3,2,3,2,2,4,2,1,1,1,0,1,0,0,2,3,1,0,1,1,0,1,0,0,1,0,0,0,0,,1,1,,2,0,0,1,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81,0,3,4,7,5,13,7,1,0,0,0,0,0,,3,32000,2,0,0,0,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,,,0,0,0,0,1,0,0,0,,0,,2,1,,4,4,6,,98106,10800,1,2,4,2,2,2,2,2,1,1,0,1,1,2.150042368,1.71812665
559695,1,1,1,0,1,0,0,0,0,1,2,8,8,0,0,0,0,3,3,2,0,0,3,0,3,0,2,0,,0,1,0,1,0,0,0,0,0,0,1,2,Tmoble,,,125,,80,,205,2460,0.984,0,0,0,0,0,,1,,2,,2,4,4,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,1,,9,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,,0,2,2,1,2,1,5,2,2,1,4,5,1,1,1,1,1,0,0,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,,2,2,,2,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,72,,3,4,6,4,11,6,0,1,0,0,0,0,,15,250000,7,0,0,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,1,,,1,0,0,0,0,0,0,0,,0,,2,1,,2,5,7,,98118,10200,2,3,6,1,1,1,2,2,1,1,0,0,1,1.434004423,0.589544094
559786,4,1,1,0,1,0,0,0,0,1,1,3,3,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,2,1,,,,,0,,,0,,,0,0,1,0,0,,,1,,,2,2,2,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,1,,,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,,13,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,3,2,2,2,2,,,4,1,2,1,2,3,3,2,3,4,3,3,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,,2,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,24,,1,1,1,1,1,1,1,0,0,0,0,0,,2,23500,1,1,1,1,1,1,1,1,1,1,1,2,10,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,1,,,0,1,0,0,0,0,0,0,,0,,1,1,,1,1,1,1,,,,,4,2,2,2,2,2,3,2,1,2,1,0.01,0.01
559972,1,1,1,0,1,0,0,0,0,1,2,4,3,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,,0,1,0,1,0,0,0,0,0,0,1,2,T-Mobile,,,60,,40,,100,1200,0.872727273,0,0,0,0,0,,2,,2,,2,3,5,4,T-Mobile coverage,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,2,3,3,2,3,3,,,0,2,1,1,4,1,4,1,3,2,5,5,1,1,0,0,1,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,44,,2,2,3,3,5,3,0,1,0,0,0,0,,12,137500,5,0,0,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,,2,,3,1,0,0,0,0,0,0,0,,0,,2,1,,2,3,3,,98118,10302,2,3,8,1,1,1,1,1,3,0,0,0,0,1.29609056,0.549446161
560269,3,1,1,1,0,1,0,0,0,1,2,8,6,2,0,0,1,3,1,3,1,0,1,2,1,0,3,0,,1,1,0,0,0,0,0,0,0,0,2,2,,,0,35,,,,35,420,0.373333333,1,0,0,0,0,2,2,,,,3,3,1,4,,1,0,1,1,0,0,1,1,1,0,0,0,0,2,1,1,1,1,2,0,0,1,0,1,0,1,0,0,0,0,rising cost,,,,,,,,,1,,,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,,14,1,1,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,2,4,2,3,2,2,2,1,1,1,1,1,1,parental control and cypher security,6,1,1,2,2,2,3,3,1,1,2,1,1,1,1,1,1,0,0,3,3,2,1,1,0,0,1,0,0,1,0,0,0,0,,4,3,1,1,1,2,1,0,0,0,,,,,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,0,,0,0,0,,1,0,0,1,61,,3,3,5,4,9,5,1,0,0,0,0,0,,11,112500,5,0,0,0,0,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,,,0,0,1,1,0,0,0,0,,0,,1,1,,2,5,7,,98115,2200,4,4,4,2,2,2,2,2,3,1,0,1,1,0.084612106,0.831882409
560393,1,1,1,1,0,0,0,0,0,1,2,3,3,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,,,,130,,,,130,1560,3.089108911,0,0,0,0,0,,1,,,,1,7,5,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,8,1,1,1,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,3,3,3,3,,,0,2,2,1,2,3,2,3,3,3,1,2,1,1,1,0,1,0,0,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,,2,2,,2,0,1,1,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,0,3,3,5,4,9,5,0,1,0,0,0,0,,5,50500,3,0,0,0,1,1,1,1,1,2,1,1,6,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,,2,,2,0,1,0,0,0,0,0,0,,0,,1,1,,2,2,2,,98102,6500,3,5,5,2,2,1,2,2,1,1,0,0,1,1.686702596,0.704008317
560457,1,1,1,1,0,0,0,0,0,1,2,7,7,0,0,0,0,2,2,3,0,0,2,0,2,0,3,0,,0,1,0,1,0,0,0,0,0,0,1,2,Consumer Cellular,,,76,,70,,146,1752,1.815544041,0,0,0,0,0,,2,,1,,2,3,2,2,,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,2,1,,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,3,2,3,,1,1,1,1,4,2,4,2,4,2,4,2,1,1,0,0,1,0,0,3,3,2,1,1,0,1,1,0,0,1,0,0,0,0,,2,2,,2,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,69,,3,4,5,4,10,6,0,1,0,0,0,0,,10,96500,4,0,0,0,0,1,1,1,1,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,1,,,0,0,1,0,0,0,0,0,,0,,2,1,,2,5,7,,98103,2800,6,5,7,1,1,1,1,1,2,1,0,1,0,1.25770367,0.569929414
560648,1,1,1,1,1,0,0,0,0,1,2,6,6,0,0,0,0,2,2,2,0,0,2,0,2,0,2,0,,0,1,0,1,0,0,0,0,0,0,1,2,AT&T,,,70,,100,,170,2040,1.165714286,0,0,0,0,0,,2,,1,,1,3,4,2,,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,1,,,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,3,2,2,2,2,,,0,2,1,1,4,2,5,1,4,2,4,4,1,1,0,1,1,0,0,2,3,1,1,0,0,0,1,1,1,1,0,0,0,0,,4,2,2,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,0,1,50,,2,2,4,3,7,4,0,1,0,0,0,0,,13,175000,6,0,0,0,0,0,0,1,1,2,1,1,6,0,0,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,,1,,,1,0,0,0,0,0,0,0,,0,,2,1,,2,4,5,,98146,12100,1,4,7,1,1,1,1,1,4,0,0,0,0,2.292800722,3.28998567
560718,1,1,1,1,0,0,0,0,0,1,2,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,,,,30,,,,30,360,1.8,0,0,0,0,0,,1,,,,2,99,4,1,,1,1,0,1,1,0,0,1,0,0,0,0,0,3,4,4,4,4,3,0,0,0,0,0,0,0,0,1,0,0,need greater social media skills,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,11,1,1,1,4,3,1,1,1,1,1,1,1,2,4,1,1,1,1,2,1,4,4,1,4,1,1,4,4,1,,,5,1,1,2,5,3,1,3,4,3,1,1,0,0,1,1,1,0,0,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,,1,1,,2,0,0,1,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,0,3,3,5,4,9,5,1,0,0,0,0,0,,1,20000,1,1,1,1,1,1,1,1,1,2,1,1,6,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,,2,,3,0,1,0,0,0,0,0,0,,0,,2,1,,2,4,5,,98105,5306,4,1,4,2,2,1,1,2,2,1,0,0,1,1.051652422,1.002441947
561340,1,1,1,1,0,0,0,0,0,1,2,9,6,3,0,0,0,4,2,3,0,0,2,2,2,0,2,1,,1,0,0,1,0,0,0,0,0,0,1,2,Verizon,,50,,,200,,250,3000,1.714285714,0,0,0,0,0,2,,,2,,2,4,3,2,,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,3,3,3,3,3,,0,2,1,1,5,1,5,1,3,3,4,3,1,1,0,1,1,0,0,2,3,1,0,1,1,1,1,0,0,1,0,0,0,0,,4,2,1,1,2,2,0,0,0,0,1,1,,,,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,0,1,31,,1,1,2,2,3,2,0,1,0,0,0,0,,13,175000,6,0,0,0,0,0,0,1,1,2,2,2,8,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,,1,,,1,0,0,0,0,0,0,0,,0,,2,1,,2,4,5,,98125,1000,5,2,8,1,1,1,1,1,3,0,0,0,0,0.478034196,3.733889905
561360,3,1,1,0,1,0,0,0,0,1,2,12,10,2,0,0,0,4,4,4,0,0,2,2,4,0,4,0,,0,1,0,1,0,0,0,0,0,0,1,2,"Tmobile, AT&T, consumer cellular",,,0,,0,,0,,,0,1,0,1,0,,1,,2,,2,7,1,2,,1,1,1,0,0,0,1,1,1,0,0,0,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,,16,1,1,1,1,3,1,2,1,2,2,1,1,1,1,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,,,0,2,1,2,2,3,2,2,2,2,4,1,1,1,1,1,1,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,,4,3,1,1,1,2,1,0,0,0,,,,1,,,0,0,0,,0,0,0,,0,0,0,,1,0,0,,0,0,0,,0,0,0,,1,0,0,1,53,,2,2,4,3,7,4,1,0,0,0,0,0,,16,,,,,,,,,,,2,1,1,6,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Live with relatives,1,,,1,0,0,0,0,0,0,0,,0,,2,1,,1,3,4,,98146,12000,1,4,4,2,1,2,2,2,4,1,0,1,1,0.01,0.01
